Category,Asset Name,Asset Type,Unity Path,Source Package / Folder,Likely Usage,Used In Scene,Scene Path,Notes
"Props","SM_Prop_Rubbish_Paper_03","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Rubbish_Paper_03.fbx","PolygonBattleRoyale","Paper decoration","No","","Third-party imported asset; Paper asset, collision should usually be skipped"
"Props","SM_Prop_Rubbish_Papers_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Rubbish_Papers_01.fbx","PolygonBattleRoyale","Paper decoration","No","","Third-party imported asset; Paper asset, collision should usually be skipped"
"Props","SM_Prop_Rubbish_Papers_02","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Rubbish_Papers_02.fbx","PolygonBattleRoyale","Paper decoration","No","","Third-party imported asset; Paper asset, collision should usually be skipped"
"Props","SM_Prop_Rubbish_Papers_03","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Rubbish_Papers_03.fbx","PolygonBattleRoyale","Paper decoration","No","","Third-party imported asset; Paper asset, collision should usually be skipped"
"Props","SM_Prop_Slatbox_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Slatbox_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Lighting","SM_Prop_Spotlight_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Spotlight_01.fbx","PolygonBattleRoyale","Lighting prop","No","","Third-party imported asset"
"Props","SM_Prop_TankTrap_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_TankTrap_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Prop_Target_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Target_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Prop_Tire_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Tire_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Prop_TireStack_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_TireStack_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Prop_Transformer_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Transformer_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Prop_WeaponCase_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_WeaponCase_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Prop_WireFence_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_WireFence_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Prop_WireFence_02","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_WireFence_02.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Prop_Wirespool_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Wirespool_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Prop_Wirespool_02","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_Wirespool_02.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Prop_WoodPlank_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Prop_WoodPlank_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Armored_Car_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Armored_Car_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Armored_Car_Destroyed_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Armored_Car_Destroyed_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Bike_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Bike_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Bike_Destroyed_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Bike_Destroyed_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Boat_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Boat_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Boat_Destroyed_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Boat_Destroyed_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Buggy_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Buggy_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Buggy_Destroyed_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Buggy_Destroyed_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Car_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Car_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Car_Clean_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Car_Clean_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Car_Destroyed_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Car_Destroyed_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Car_Plate_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Car_Plate_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Lighting","SM_Veh_Light_Armored_Car_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Light_Armored_Car_01.fbx","PolygonBattleRoyale","Lighting prop","No","","Third-party imported asset"
"Lighting","SM_Veh_Light_Car_Destroyed_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Light_Car_Destroyed_01.fbx","PolygonBattleRoyale","Lighting prop","No","","Third-party imported asset"
"Unknown","SM_Veh_Plane_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Plane_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Plane_Destroyed_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Plane_Destroyed_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Tank_Russia_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Tank_Russia_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Tank_Russia_Destroyed_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Tank_Russia_Destroyed_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Tank_USA_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Tank_USA_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Tank_USA_Destroyed_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Tank_USA_Destroyed_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Truck_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Truck_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Truck_Destroyed_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Veh_Truck_Destroyed_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Attachment_Grip_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Attachment_Grip_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Attachment_Redot_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Attachment_Redot_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Attachment_Silencer_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Attachment_Silencer_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Bat_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Bat_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Bullet_Ammo_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Bullet_Ammo_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Bullet_Ammo_02","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Bullet_Ammo_02.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Bullet_Ammo_Box_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Bullet_Ammo_Box_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Bullet_Ammo_Box_02","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Bullet_Ammo_Box_02.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Bullet_Ammo_Pile_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Bullet_Ammo_Pile_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Crosshair_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Crosshair_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Crosshair_02","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Crosshair_02.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Crosshair_03","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Crosshair_03.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Crosshair_04","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Crosshair_04.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Crosshair_05","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Crosshair_05.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Crosshair_Sniper_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Crosshair_Sniper_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Crowbar_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Crowbar_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Fireaxe_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Fireaxe_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Flare_Ammo_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Flare_Ammo_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Grenade_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Grenade_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Grenade_Ammo_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Grenade_Ammo_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Grenade_Ammo_Box_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Grenade_Ammo_Box_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Grenade_Ammo_Pile_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Grenade_Ammo_Pile_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Grenade_Launcher_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Grenade_Launcher_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Grenade_Smoke_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Grenade_Smoke_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Machete_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Machete_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Props","SM_Wep_MachineGun_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_MachineGun_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Pan_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Pan_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Pickaxe_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Pickaxe_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Pistol_Ammo_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Pistol_Ammo_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Pistol_Ammo_Box_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Pistol_Ammo_Box_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Pistol_Ammo_Pile_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Pistol_Ammo_Pile_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Pistol_Bullet_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Pistol_Bullet_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Pistol_Flare_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Pistol_Flare_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Pistol_Heavy_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Pistol_Heavy_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Pistol_Revolver_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Pistol_Revolver_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Revolver_Snub_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Revolver_Snub_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Rifle_Assault_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Rifle_Assault_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Rifle_Assault_02","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Rifle_Assault_02.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Rifle_Assault_03","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Rifle_Assault_03.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Rifle_Assault_04","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Rifle_Assault_04.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Rifle_Assault_05","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Rifle_Assault_05.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_RiotShield_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_RiotShield_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_RPG_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_RPG_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_RPG_Rocket_Active_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_RPG_Rocket_Active_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Shotgun_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Shotgun_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Shotgun_Ammo_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Shotgun_Ammo_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Shotgun_Ammo_Box_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Shotgun_Ammo_Box_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Shotgun_Ammo_Pile_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Shotgun_Ammo_Pile_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Sniper_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Sniper_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Sniper_Heavy_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Sniper_Heavy_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Sniper_Lite_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Sniper_Lite_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Sniper_Mil_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_Sniper_Mil_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_SubMGun_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_SubMGun_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_SubMGun_Lite_01","Model / FBX","Assets/PolygonBattleRoyale/Models/SM_Wep_SubMGun_Lite_01.fbx","PolygonBattleRoyale","General art asset","No","","Third-party imported asset"
